lambda_tilde_mode.4.1,lambda_tilde_mode.4.10,lambda_tilde_mode.4.11,lambda_tilde_mode.4.12,lambda_tilde_mode.4.13,lambda_tilde_mode.4.14,lambda_tilde_mode.4.15,lambda_tilde_mode.4.16,lambda_tilde_mode.4.17,lambda_tilde_mode.4.18,lambda_tilde_mode.4.19
0.0000384034,0.0000420289,8.47356e-6,0.000230293,0.000261904,0.0003033,0.0000210084,0.000381089,0.0000179632,0.000251852,0.0000246068
0.0000384601,0.0000427734,8.61863e-6,0.000234022,0.000266088,0.000307815,0.0000195728,0.000379043,0.0000179991,0.000243408,0.0000238511
0.0000349734,0.0000414885,8.55503e-6,0.000235066,0.000268073,0.00029694,0.0000193096,0.00037246,0.00001821,0.000235002,0.0000231165
0.0000376032,0.000042094,8.17816e-6,0.000225917,0.000268243,0.000297939,0.0000191276,0.000376793,0.0000180366,0.000232598,0.0000226579
0.0000376556,0.0000402065,8.20962e-6,0.000219588,0.000279258,0.000292113,0.0000194532,0.000365131,0.0000179199,0.000228864,0.000021786
0.0000361529,0.0000384345,7.93757e-6,0.000218848,0.000275038,0.000286492,0.0000188395,0.000362978,0.0000172681,0.000230927,0.0000209818
0.0000347282,0.0000374935,7.95592e-6,0.000215987,0.00027697,0.000290346,0.0000191145,0.000359147,0.0000170568,0.000219717,0.0000193262
0.0000347345,0.0000360948,8.45647e-6,0.000209525,0.000283843,0.000279894,0.000018511,0.000342332,0.0000170485,0.000221386,0.0000188987
0.0000335421,0.000034762,8.67189e-6,0.000212464,0.000279903,0.000285076,0.0000185969,0.000337973,0.0000172048,0.000226586,0.0000190272
0.0000337731,0.0000347613,8.89549e-6,0.000213301,0.000280896,0.000287616,0.000018398,0.000331158,0.0000169534,0.000224866,0.0000188333
0.0000323466,0.000036946,9.14636e-6,0.000215696,0.00027525,0.000282822,0.0000182181,0.000331224,0.000016625,0.000224231,0.0000183706
0.0000310335,0.0000382919,9.14344e-6,0.000223331,0.000275342,0.000274011,0.0000178889,0.000314076,0.0000161609,0.000229641,0.000018245
0.0000314826,0.0000382567,8.89795e-6,0.000217807,0.000270475,0.000266964,0.0000177369,0.000308695,0.0000158135,0.000233495,0.0000178548
0.0000316389,0.0000389903,8.62334e-6,0.000220026,0.000268906,0.000283816,0.0000174352,0.000313028,0.0000149577,0.000242519,0.0000182291
0.0000313322,0.0000375978,8.8519e-6,0.00021815,0.00026961,0.000280364,0.0000179155,0.000320526,0.0000151256,0.000236574,0.0000180817
0.0000311106,0.0000385734,8.60471e-6,0.000225738,0.000263735,0.000274496,0.0000176764,0.000325557,0.000015219,0.000227072,0.0000187867
0.000029917,0.0000384795,8.86404e-6,0.000229888,0.000269482,0.000271762,0.0000187722,0.000337939,0.0000156877,0.000229191,0.0000187687
0.0000308274,0.0000405734,8.35831e-6,0.000228812,0.000266755,0.000271711,0.0000180105,0.000315286,0.000015976,0.000237975,0.0000170804
0.0000308854,0.0000423591,8.62861e-6,0.000225131,0.000270418,0.000266931,0.0000176637,0.000310295,0.0000155095,0.000243792,0.0000175521
0.0000289722,0.0000419224,8.3729e-6,0.000222459,0.000285042,0.000272444,0.0000179951,0.000330533,0.0000150887,0.000258666,0.0000168954
0.0000274758,0.0000410225,8.33415e-6,0.000223388,0.000297103,0.000274336,0.0000183104,0.000362363,0.0000152394,0.000254328,0.0000164839
0.0000267538,0.0000437418,9.05919e-6,0.000222094,0.000292722,0.000271243,0.0000188047,0.000349931,0.0000154017,0.000265086,0.0000154947
0.0000272742,0.0000460391,8.66812e-6,0.000217865,0.000285468,0.000285547,0.0000172303,0.000367469,0.0000150984,0.000254459,0.0000141079
0.0000269444,0.0000490301,8.19841e-6,0.000213176,0.000283876,0.000281813,0.000016916,0.000365375,0.0000151381,0.000257512,0.0000135638
0.0000265895,0.0000484881,7.79236e-6,0.000204715,0.000279121,0.000263819,0.0000167096,0.000360655,0.0000152991,0.000260566,0.000012755
0.0000277928,0.0000523396,7.74069e-6,0.000203403,0.000277825,0.000252224,0.0000166126,0.000366873,0.0000151442,0.000260856,0.0000125808
0.0000265268,0.0000531671,7.83334e-6,0.000197997,0.000282799,0.000265836,0.0000161614,0.000364954,0.000015092,0.000259209,0.0000126502
0.0000277243,0.0000557519,7.86145e-6,0.000196468,0.000278433,0.000274501,0.000015661,0.000343628,0.0000153502,0.000259269,0.0000128422
0.0000291002,0.0000546283,7.86897e-6,0.00020208,0.000287632,0.000268636,0.0000154808,0.000338861,0.0000153846,0.000268707,0.0000131441
0.0000272227,0.0000521722,7.87858e-6,0.000203486,0.000286289,0.000265044,0.0000158173,0.000335351,0.0000144792,0.000265112,0.0000130217
0.0000276961,0.0000539819,7.85546e-6,0.000208455,0.00029379,0.000261439,0.0000153871,0.000334478,0.0000141327,0.000273802,0.0000137291
0.0000286012,0.0000545224,7.85735e-6,0.0002048,0.000293794,0.000255882,0.0000157445,0.000330913,0.0000139987,0.000264244,0.0000138306
0.0000263301,0.0000512869,7.92289e-6,0.000197372,0.000295654,0.000245508,0.0000158264,0.000317364,0.0000144084,0.000262825,0.0000138389
0.0000246334,0.0000502338,7.94139e-6,0.000210178,0.000301818,0.000250413,0.0000165756,0.000310141,0.0000148173,0.000265974,0.000013582
0.0000257556,0.0000496472,7.36952e-6,0.000204533,0.000294553,0.000259056,0.0000170235,0.000325674,0.0000142866,0.000261701,0.000013214
0.0000258131,0.0000497436,7.35059e-6,0.00019757,0.000308149,0.000255792,0.0000171003,0.000329057,0.0000138911,0.000261443,0.0000122646
0.0000251176,0.0000472614,7.18411e-6,0.000196238,0.00031968,0.000254083,0.0000173171,0.000337924,0.0000134525,0.000257516,0.0000116155
0.0000256721,0.0000478671,7.20237e-6,0.000193376,0.000322865,0.000251134,0.0000181397,0.000331516,0.0000132224,0.000258184,0.0000106508
0.0000254457,0.0000506374,7.25955e-6,0.000184251,0.000330669,0.000245949,0.0000177973,0.000336873,0.0000132412,0.000258694,0.0000105752
0.0000242517,0.0000518877,7.43441e-6,0.000179516,0.000333002,0.000258582,0.0000179792,0.000328253,0.0000134648,0.000261785,0.0000102136
0.0000222705,0.0000521326,7.46321e-6,0.000181722,0.000326982,0.000257011,0.0000173176,0.000333739,0.0000136219,0.000268403,0.0000107135
0.0000228089,0.0000508316,7.15144e-6,0.000180826,0.000314631,0.000247481,0.0000170699,0.00033427,0.0000136771,0.000265556,0.0000111883
0.0000232399,0.0000568472,7.16328e-6,0.000181732,0.00032406,0.000246268,0.000017387,0.000335124,0.0000130931,0.000268832,0.0000114562
0.0000246725,0.0000534853,6.98154e-6,0.000182652,0.000340251,0.000244537,0.0000178866,0.000331845,0.000013533,0.000274614,0.0000109864
0.0000238688,0.0000486482,6.8649e-6,0.000183904,0.000348717,0.000255618,0.000017813,0.000342941,0.0000137405,0.000297802,0.0000111541
0.0000238821,0.0000487399,6.98254e-6,0.000185298,0.000348713,0.000263115,0.0000177641,0.000343428,0.0000138941,0.000303626,0.000011084
0.0000253672,0.0000478385,6.79636e-6,0.000192956,0.00034007,0.000275866,0.0000174478,0.000341607,0.0000138568,0.000306344,0.0000109148
0.0000248131,0.0000454685,6.71076e-6,0.00019623,0.000325738,0.000300716,0.0000177057,0.000342375,0.0000135715,0.000302335,0.0000108412
0.00002592,0.000046364,6.92879e-6,0.00019944,0.000333063,0.000295913,0.0000180118,0.000366894,0.0000135535,0.000295363,0.0000112768
0.0000271158,0.000047327,6.99667e-6,0.000197823,0.000346274,0.000295457,0.0000171206,0.00037326,0.0000136415,0.000306762,0.0000115061
0.0000263286,0.000048505,7.40714e-6,0.000195546,0.000339235,0.000313507,0.0000179015,0.000370022,0.000013618,0.000307032,0.0000123036
0.0000252051,0.0000463713,7.55942e-6,0.000194788,0.000336152,0.000310967,0.0000181216,0.000362804,0.0000131202,0.000296325,0.0000124248
0.0000252918,0.0000464296,7.59064e-6,0.000190258,0.000330213,0.000305447,0.0000175597,0.000366336,0.0000128106,0.00030549,0.0000121486
0.0000243151,0.0000497235,7.52094e-6,0.000183746,0.000332512,0.000295018,0.0000171387,0.000380827,0.0000127897,0.000324079,0.0000121349
0.0000232271,0.000049123,7.82336e-6,0.000180981,0.000355823,0.000292628,0.0000169262,0.000392463,0.0000131576,0.000329653,0.0000120361
0.0000217213,0.0000500987,7.41766e-6,0.0001847,0.000353161,0.000275467,0.0000165324,0.000352513,0.0000131453,0.000330679,0.0000118153
0.0000213023,0.0000498505,7.46256e-6,0.000186744,0.000367606,0.000260841,0.000016688,0.000379689,0.0000130602,0.000325906,0.0000119096
0.0000197546,0.0000527701,7.0242e-6,0.000183991,0.000367901,0.000271509,0.0000163394,0.000381727,0.0000130842,0.000320758,0.0000121205
0.0000193411,0.0000505472,6.69176e-6,0.000185282,0.000375422,0.000272775,0.0000164823,0.000374847,0.0000126554,0.000316458,0.0000122762
0.000018681,0.0000525721,6.5131e-6,0.000181025,0.00036529,0.000276428,0.0000161357,0.000364722,0.0000125801,0.000312563,0.0000115017
0.0000184922,0.0000527885,6.7923e-6,0.000176748,0.000368905,0.000278774,0.000016243,0.00036441,0.0000128275,0.000312976,0.0000119313
0.000018884,0.0000536609,6.77252e-6,0.000178815,0.000357472,0.000287881,0.0000159708,0.000376635,0.0000129822,0.000318925,0.0000123414
0.0000186086,0.0000495252,6.93494e-6,0.00017877,0.00036726,0.000282836,0.0000162457,0.000400306,0.000012863,0.00030968,0.0000121362
0.0000187152,0.000049056,7.25502e-6,0.0001757,0.000374652,0.000286685,0.0000159145,0.000410592,0.0000129145,0.000308364,0.0000121963
0.0000188477,0.000049696,7.26729e-6,0.000171492,0.000381104,0.000299481,0.0000164485,0.000399567,0.0000129574,0.000298364,0.0000131458
0.0000178728,0.0000497903,7.54905e-6,0.00017002,0.000385382,0.000302629,0.0000166009,0.000387868,0.0000135146,0.000291858,0.0000136676
0.0000174922,0.000049203,7.6014e-6,0.000165303,0.0003746,0.000303394,0.0000169296,0.000379976,0.0000129129,0.000300006,0.0000135737
0.0000169194,0.0000473355,7.94091e-6,0.0001629,0.00036502,0.000314892,0.0000172956,0.000393153,0.0000130988,0.000299909,0.0000130149
0.000016583,0.0000458655,8.02616e-6,0.000166861,0.00035516,0.00030258,0.0000174138,0.000389077,0.0000132162,0.000293887,0.0000129129
0.0000176677,0.0000462968,7.90283e-6,0.000162872,0.000343335,0.000287385,0.000017132,0.000394549,0.0000132502,0.000293337,0.0000120662
0.0000173696,0.000045808,7.58902e-6,0.000167533,0.000326028,0.000291537,0.0000172621,0.000405313,0.0000130417,0.000282317,0.0000121575
0.0000180977,0.0000435782,7.75226e-6,0.000176708,0.000327023,0.00027808,0.000016456,0.000396995,0.0000133323,0.000280525,0.0000114547
0.0000186059,0.0000416731,7.32121e-6,0.000175896,0.000328336,0.000270606,0.000016299,0.000370932,0.0000130724,0.000285603,0.000011635
0.0000188384,0.0000411682,7.40364e-6,0.000175567,0.000332157,0.000268748,0.0000164479,0.000373041,0.0000130095,0.000285442,0.0000116615
0.0000188644,0.0000397412,7.38501e-6,0.000167461,0.00032367,0.00026701,0.00001595,0.00036811,0.0000124298,0.000289658,0.0000115594
0.0000179198,0.0000388718,7.612e-6,0.00016599,0.000325578,0.000272067,0.0000152562,0.000366269,0.0000122925,0.000285723,0.0000118697
0.0000193256,0.0000415479,7.78862e-6,0.000167559,0.000324343,0.000262662,0.0000155658,0.000377427,0.0000120487,0.000291395,0.0000117619
0.0000183988,0.0000407331,7.53686e-6,0.000167146,0.000314295,0.000255546,0.0000155186,0.000374086,0.0000121846,0.000289279,0.0000120954
0.0000198609,0.000039644,7.31239e-6,0.000171882,0.000319165,0.00024819,0.000015626,0.000372341,0.0000119545,0.000293786,0.0000122943
0.0000195462,0.000039042,7.10311e-6,0.000173355,0.000315755,0.000237184,0.0000159474,0.00036944,0.000012138,0.00029659,0.0000115862
0.0000196828,0.0000391544,7.03194e-6,0.000174135,0.000308423,0.000240789,0.000015998,0.000362126,0.0000121115,0.000296138,0.0000116082
0.0000195334,0.0000395787,7.09757e-6,0.000176902,0.000303734,0.000240432,0.0000149851,0.000379607,0.000012043,0.000287702,0.0000111481
0.0000182215,0.0000404015,6.95759e-6,0.000184334,0.000297927,0.00022963,0.0000148698,0.000361828,0.0000118242,0.000283074,0.0000109375
0.0000188495,0.0000411699,6.85465e-6,0.000179189,0.000309886,0.000231908,0.0000149054,0.000361211,0.0000112255,0.000278283,0.0000111185
0.0000191749,0.0000407365,6.79317e-6,0.000178912,0.000306715,0.000217618,0.0000153844,0.000342272,0.0000111227,0.000277151,0.0000115432
0.0000193611,0.0000406152,6.73835e-6,0.000178961,0.000312195,0.000212048,0.0000148971,0.000323074,0.0000110093,0.000283223,0.0000109382
0.0000197657,0.0000417823,6.87234e-6,0.000186001,0.00031373,0.000222183,0.0000147228,0.000317296,0.0000112492,0.000294902,0.0000109862
0.0000184289,0.0000405559,6.79848e-6,0.000185712,0.000318204,0.00021453,0.0000149777,0.000320706,0.0000111811,0.000299654,0.000010941
0.0000193775,0.0000378306,6.62465e-6,0.000185786,0.000323532,0.000215962,0.0000157991,0.000327925,0.0000108708,0.000284161,0.0000109821
0.0000181402,0.0000388832,6.5084e-6,0.00018917,0.000325418,0.000213194,0.0000165325,0.000321163,0.0000109611,0.000279864,0.0000112263
0.0000177449,0.0000387583,6.47753e-6,0.000191222,0.000330387,0.000202747,0.0000168344,0.000322794,0.0000112068,0.000272271,0.0000120512
0.0000186556,0.0000385026,6.11225e-6,0.000190315,0.0003273,0.000205645,0.0000167312,0.000338677,0.0000111497,0.000266871,0.0000122294
0.0000183448,0.000038431,6.06462e-6,0.000188209,0.000327659,0.000202826,0.0000164702,0.000335247,0.0000109747,0.000271587,0.0000121359
0.0000175237,0.000037998,6.10771e-6,0.000192204,0.000328662,0.000200162,0.0000159162,0.000341994,0.0000115476,0.000263666,0.0000112495
0.0000184619,0.0000373361,6.08693e-6,0.000185148,0.000326638,0.000206802,0.0000160398,0.000338107,0.0000115877,0.000269235,0.0000112584
0.0000189637,0.0000397977,6.43079e-6,0.000188653,0.000331449,0.00020769,0.0000164273,0.000344752,0.0000119737,0.000251382,0.0000112232
0.0000192203,0.0000381733,6.61261e-6,0.000177371,0.000330887,0.000207218,0.000016559,0.000338348,0.0000119273,0.000254511,0.0000116894
0.0000198426,0.0000390313,6.19144e-6,0.000177613,0.000322557,0.000207562,0.0000172444,0.000343625,0.0000114484,0.000251858,0.0000116633
0.0000199183,0.0000418397,6.18592e-6,0.000172758,0.000322414,0.000218445,0.0000173235,0.000334411,0.0000114267,0.000251802,0.000012076
0.0000191306,0.0000399016,6.17812e-6,0.00017147,0.000315903,0.000212015,0.0000178769,0.000345283,0.0000112532,0.000248761,0.0000120244
0.0000177981,0.00003854,6.66954e-6,0.00016805,0.000308787,0.000201961,0.0000165373,0.000337783,0.0000112264,0.000251077,0.0000115854
0.0000178123,0.0000408336,6.59943e-6,0.00016692,0.000315614,0.00021002,0.0000159179,0.000337361,0.0000111842,0.000254361,0.0000120018
0.0000183392,0.0000385996,6.83231e-6,0.000163543,0.000310382,0.000205452,0.0000155897,0.000337121,0.0000114174,0.00025643,0.0000122409
0.0000187412,0.0000381777,6.80917e-6,0.000168138,0.000320411,0.000204006,0.0000162629,0.000336264,0.0000118638,0.000247292,0.0000123755
0.0000187029,0.0000384407,6.80642e-6,0.000166553,0.000320063,0.000200932,0.0000164438,0.00032494,0.0000118184,0.000249589,0.0000120791
0.0000196947,0.0000386205,6.70948e-6,0.000168028,0.000317437,0.000202787,0.0000160891,0.00031147,0.0000116848,0.000250326,0.0000120806
0.0000204663,0.0000414426,6.94655e-6,0.000174184,0.000321655,0.000200175,0.0000152553,0.0003385,0.0000112109,0.00025236,0.0000128462
0.0000213474,0.0000427865,7.0275e-6,0.000179605,0.000322162,0.000202678,0.0000158498,0.000340363,0.0000114929,0.000249847,0.0000129252
0.0000230523,0.0000413927,7.22113e-6,0.000176731,0.000317582,0.00020659,0.0000164295,0.000322987,0.0000115759,0.000248351,0.0000127908
0.0000236863,0.0000404634,7.49215e-6,0.000178709,0.000316687,0.000204694,0.0000159052,0.000316856,0.0000113008,0.000235723,0.0000127472
0.0000247329,0.0000409777,7.7019e-6,0.000182096,0.00031992,0.00019407,0.0000154657,0.000327944,0.0000111829,0.000233032,0.00001345
0.0000249902,0.0000390519,7.70092e-6,0.000179157,0.000310662,0.00019721,0.0000153904,0.000311525,0.0000113442,0.000228518,0.0000124645
0.0000244182,0.0000380459,8.35512e-6,0.000176693,0.00030687,0.000200154,0.0000159777,0.000310148,0.000011267,0.000232707,0.0000127383
0.0000242459,0.0000384361,8.49508e-6,0.000166839,0.000296404,0.000197992,0.0000167926,0.000316419,0.0000116768,0.000225278,0.0000134515
0.0000256891,0.0000388277,8.48328e-6,0.000170066,0.000299114,0.000198849,0.0000162175,0.000313724,0.0000118019,0.000230102,0.0000133787
0.0000260397,0.0000406417,8.00616e-6,0.000172423,0.000298782,0.000193935,0.0000169911,0.000308897,0.0000118641,0.000227769,0.0000127191
0.0000278116,0.0000431856,7.81127e-6,0.000173232,0.00030575,0.000185292,0.0000166933,0.000297858,0.0000115402,0.000230703,0.0000125116
0.000026125,0.0000452863,7.8559e-6,0.000176087,0.000307852,0.000183616,0.0000169134,0.000304119,0.0000118988,0.000232437,0.0000128557
0.0000258989,0.0000444815,7.93905e-6,0.000179017,0.000313956,0.000183846,0.0000166922,0.000301718,0.0000121209,0.000232093,0.0000128644
0.0000272546,0.0000457715,8.10403e-6,0.000174804,0.000310936,0.000187007,0.0000164046,0.000305136,0.000011781,0.000223034,0.0000127556
0.0000257838,0.0000446501,8.2206e-6,0.00017031,0.000316536,0.000186817,0.0000153873,0.000308777,0.000011547,0.000216913,0.0000127254
0.0000263201,0.0000436997,8.34229e-6,0.000163917,0.000324138,0.000180603,0.000016221,0.000314513,0.0000108913,0.000217797,0.0000125493
0.0000252426,0.0000444102,8.65286e-6,0.000161925,0.000323937,0.000168618,0.0000155167,0.000301876,0.000011151,0.000215938,0.0000119887
0.0000243372,0.000045976,8.52248e-6,0.000157647,0.000321918,0.000170026,0.0000161281,0.000292595,0.0000111741,0.000222872,0.0000116734
0.0000223951,0.0000489063,8.67351e-6,0.000163753,0.000312758,0.000169791,0.0000162737,0.000279645,0.0000109552,0.000223956,0.0000112232
0.0000223914,0.0000472484,8.56396e-6,0.0001643,0.000312932,0.000173215,0.0000155253,0.000288259,0.0000109468,0.000221693,0.000010986
0.0000213908,0.0000476826,8.45088e-6,0.000160352,0.000312587,0.000172365,0.0000147117,0.000278897,0.0000109834,0.000220552,0.0000105798
0.0000198256,0.0000459319,8.49189e-6,0.000164929,0.000317809,0.000169392,0.0000143621,0.000275852,0.0000111023,0.00021868,0.0000105072
0.0000176806,0.0000462928,8.96132e-6,0.000161434,0.000328393,0.000180599,0.0000141122,0.000290946,0.000011214,0.000209945,0.0000103039
0.0000164647,0.0000437012,9.27209e-6,0.000159272,0.000329039,0.000184003,0.0000135543,0.000275297,0.0000108692,0.000210756,0.0000101396
0.0000167363,0.000043379,9.12557e-6,0.000162811,0.000324215,0.00017838,0.0000129573,0.000272594,0.0000104687,0.000221923,9.81539e-6
0.0000187101,0.0000454212,9.52056e-6,0.000166815,0.000319211,0.000182031,0.0000124457,0.000263022,0.0000103217,0.000222887,9.58169e-6
0.0000186553,0.0000463753,9.52218e-6,0.00017345,0.000315251,0.00017132,0.0000122334,0.000263487,0.0000103512,0.000212404,9.78038e-6
0.0000189914,0.0000445053,9.68294e-6,0.00017742,0.000301676,0.000169126,0.0000122544,0.000266732,0.0000107398,0.000217329,0.0000105173
0.0000179484,0.000046138,9.28659e-6,0.000178795,0.000304511,0.000173603,0.0000121918,0.000271964,0.0000111663,0.000215652,0.0000109049
0.0000174145,0.0000495953,9.02229e-6,0.000169663,0.000296792,0.00017872,0.0000122128,0.000266173,0.0000110997,0.000222933,0.000010583
0.000017217,0.0000454187,8.96099e-6,0.000164974,0.000294281,0.000185891,0.000012588,0.000253733,0.0000110009,0.000219563,0.000010807
0.0000165366,0.0000438887,9.23061e-6,0.000163165,0.000284266,0.000171768,0.0000128916,0.000259497,0.0000110711,0.00022575,0.0000111093
0.000016099,0.0000444242,9.60034e-6,0.000160967,0.000295475,0.00016743,0.0000131889,0.000263411,0.0000112421,0.000220906,0.00001103
0.000015704,0.0000439052,0.0000101595,0.000160798,0.000297565,0.000162275,0.0000131349,0.000257829,0.000011611,0.000219297,0.0000116322
0.0000164063,0.0000398442,0.0000103474,0.000153394,0.000302395,0.000163686,0.0000134328,0.000252697,0.000011618,0.000219091,0.0000113815
0.0000163512,0.0000385474,0.0000102569,0.000155136,0.000300694,0.000158027,0.0000125943,0.000258633,0.0000116247,0.000226012,0.0000121076
0.0000150357,0.0000370382,0.0000105215,0.000156624,0.000310631,0.00015975,0.0000128366,0.000263734,0.0000119363,0.00023745,0.0000122503
0.0000143355,0.0000367572,0.0000107732,0.000161665,0.000317466,0.000157558,0.0000127081,0.000253848,0.0000114866,0.000238473,0.0000115498
0.0000141368,0.0000367336,0.0000109362,0.000157633,0.000312898,0.000152191,0.0000127362,0.000254293,0.0000113678,0.000240075,0.0000123006
0.000014072,0.0000396354,0.0000112645,0.000151063,0.000301302,0.000147695,0.0000134416,0.000257148,0.0000114753,0.000225431,0.0000119458
0.000015122,0.0000420585,0.0000112226,0.000150432,0.000298866,0.000145017,0.0000128643,0.000256776,0.0000117728,0.000223311,0.0000116731
0.0000151099,0.0000414229,0.0000116272,0.000152567,0.000311013,0.000145635,0.0000139562,0.000258325,0.0000116119,0.000219728,0.0000121898
0.0000146023,0.0000411034,0.0000120001,0.000150055,0.000312992,0.000145324,0.0000137084,0.000251615,0.0000114733,0.000215886,0.0000125489
0.0000144033,0.0000406453,0.0000124915,0.000149383,0.000314346,0.000146163,0.0000135084,0.000249598,0.0000117898,0.000211062,0.000012494
0.0000152689,0.0000410363,0.0000126459,0.000154009,0.000320815,0.000148669,0.0000136554,0.00026039,0.0000123951,0.000207353,0.0000131903
0.000015352,0.0000395321,0.0000129331,0.000156041,0.000319287,0.000147946,0.0000130977,0.000272625,0.0000123183,0.000206869,0.0000132733
0.0000161297,0.0000351462,0.0000135507,0.000153412,0.000303956,0.000145757,0.0000117751,0.000254097,0.0000119463,0.000201439,0.0000129336
0.0000168437,0.0000361352,0.0000139249,0.000154137,0.000294769,0.000149018,0.0000110362,0.000243657,0.0000121699,0.000211126,0.0000126837
0.0000172884,0.0000387563,0.0000134446,0.000156306,0.000300582,0.00015068,0.0000113483,0.000239078,0.0000122777,0.000201906,0.0000124048
0.0000165417,0.0000405462,0.0000135001,0.000157272,0.000298206,0.000161419,0.0000115274,0.000235144,0.0000124368,0.000201918,0.0000124052
0.0000161994,0.0000448226,0.0000133055,0.000157597,0.00029825,0.000157191,0.0000118502,0.000237337,0.0000123259,0.000203584,0.0000124627
0.0000149628,0.0000448003,0.0000138699,0.000160609,0.00030135,0.000158135,0.0000115974,0.000227664,0.0000120571,0.000205645,0.0000118892
0.000015321,0.0000450344,0.0000135244,0.000152995,0.000302361,0.000156718,0.0000115024,0.0002401,0.0000119041,0.000197451,0.0000122836
0.0000151396,0.000044901,0.0000133024,0.000154779,0.000307449,0.000167447,0.0000114386,0.000238672,0.0000120378,0.000196436,0.0000118646
0.0000147774,0.0000445432,0.0000130048,0.000158164,0.00030477,0.00017173,0.0000115273,0.000236911,0.0000122567,0.000193978,0.00001171
0.0000146126,0.0000430566,0.0000132887,0.000153815,0.000298052,0.000167943,0.0000120422,0.000228139,0.0000129596,0.00019248,0.0000114446
0.0000142428,0.0000454028,0.0000133118,0.000157738,0.000299258,0.000167286,0.0000119913,0.000242919,0.000012777,0.000188852,0.0000120642
0.0000142059,0.0000439871,0.0000129074,0.000152153,0.00029753,0.000167726,0.0000120008,0.000253948,0.0000125818,0.000183278,0.0000117049
0.0000143507,0.0000431916,0.0000129501,0.000151353,0.00029438,0.000169959,0.0000122609,0.00026061,0.0000124163,0.000185825,0.000012217
0.0000147138,0.0000443165,0.0000123681,0.000142127,0.000298132,0.000168944,0.0000116576,0.000262662,0.0000131247,0.000183674,0.0000119811
0.0000131427,0.0000449826,0.0000127967,0.000141784,0.000300946,0.000169774,0.0000116531,0.000252811,0.0000130107,0.00017755,0.0000127055
0.0000117452,0.0000446824,0.0000128059,0.000140628,0.000296939,0.000169656,0.000011526,0.00025452,0.0000132507,0.000180107,0.0000132167
0.0000113474,0.0000474877,0.0000119345,0.000137829,0.000308163,0.00016925,0.0000111265,0.000238229,0.0000134263,0.000183465,0.0000132733
0.0000115183,0.0000465942,0.000012393,0.000137204,0.00031278,0.000175488,0.0000110044,0.000227385,0.0000129567,0.000183704,0.0000128588
0.0000110587,0.0000461375,0.0000119897,0.000141717,0.000310935,0.000177876,0.0000109855,0.000231156,0.0000128621,0.000181879,0.0000123146
0.0000110265,0.0000458466,0.0000123314,0.000136319,0.000313285,0.000184154,0.000011235,0.000236741,0.0000128385,0.000176076,0.0000128127
0.0000109651,0.0000446443,0.0000120696,0.00013316,0.000302795,0.000193713,0.000011708,0.000239688,0.0000127712,0.000173406,0.0000129721
0.000010999,0.0000448919,0.000012247,0.000133511,0.000302373,0.000204778,0.0000109862,0.000260098,0.0000123173,0.00017446,0.0000128522
0.0000116292,0.0000417999,0.0000127661,0.000128125,0.000307328,0.000203849,0.0000106676,0.000265401,0.0000126036,0.000177429,0.0000131314
0.0000111836,0.0000420326,0.0000128671,0.000131875,0.000306634,0.000213696,0.0000101604,0.000267373,0.0000126039,0.000171273,0.0000127235
0.0000115443,0.0000431839,0.0000132578,0.000132376,0.000303864,0.000218689,0.0000109652,0.000278571,0.0000127313,0.000174717,0.0000127762
0.0000114847,0.0000425834,0.0000130784,0.00013486,0.000284002,0.000224206,0.0000111388,0.000288106,0.0000130371,0.000177329,0.000013379
0.0000121065,0.0000453918,0.0000135548,0.000135075,0.000287956,0.000220295,0.0000108706,0.000292328,0.0000130504,0.000177221,0.0000135149
0.0000111669,0.0000441695,0.0000133428,0.00013418,0.000291472,0.000230839,0.0000108782,0.000294453,0.0000130507,0.000172532,0.0000147352
0.0000105927,0.0000426348,0.0000131706,0.000133599,0.000301297,0.000216825,0.000010859,0.000292046,0.0000128405,0.000170891,0.0000144971
0.00001032,0.0000435154,0.0000128291,0.000130831,0.000297741,0.00022392,0.0000107676,0.000302908,0.000013012,0.000166437,0.0000135617
0.0000101657,0.0000420867,0.0000129018,0.000130747,0.00029879,0.000213916,0.0000112452,0.00030496,0.0000129005,0.000163557,0.0000137097
9.65958e-6,0.0000424401,0.0000127029,0.000124968,0.000313727,0.000215262,0.0000117496,0.000309513,0.0000130859,0.000160246,0.0000127904
0.0000101152,0.0000404401,0.0000125182,0.000125904,0.000301405,0.000208663,0.0000120286,0.000305042,0.0000132006,0.000161344,0.0000127007
0.0000102484,0.0000417778,0.0000121912,0.000121142,0.00029619,0.000217533,0.0000121749,0.000305646,0.0000133533,0.000163058,0.0000128693
0.000010413,0.0000402967,0.000012779,0.000120997,0.000306413,0.000219692,0.0000119471,0.000321287,0.0000129026,0.000166082,0.0000140635
0.0000101822,0.0000404309,0.0000128291,0.000117263,0.000291889,0.000221109,0.0000121571,0.000335251,0.0000131429,0.000167813,0.0000139432
0.0000107103,0.0000405901,0.0000138464,0.000117017,0.00029135,0.000225545,0.0000122579,0.000345604,0.0000130439,0.000163841,0.0000135522
0.0000113688,0.0000388105,0.0000143679,0.000119147,0.000298149,0.000217247,0.0000120157,0.000354031,0.0000125957,0.000167505,0.0000138854
0.0000110944,0.0000401266,0.0000141923,0.000117864,0.000281728,0.00020461,0.0000120377,0.000330461,0.0000125829,0.000162776,0.0000138817
